,index,0,1,2,3,4,5,6,7
6298,6298,          0.00,     134834.99,     134834.99,     134834.99,          0.00,          0.00,     291965.01,          0.00
6299,6299,          0.00,    2561800.00,    2561800.00,    2561800.00,          0.00,          0.00,          0.00,          0.00
6300,6300,        585.02,       2044.53,       2629.55,       2467.83,        161.72,          0.00,          0.00,        644.53
6301,6301,          0.00,       4951.00,       4951.00,       4951.00,          0.00,          0.00,         49.00,          0.00
6302,6302,          0.00,       1975.68,       1975.68,       1975.68,          0.00,          0.00,        524.32,          0.00
6303,6303,          0.00,      10121.35,      10121.35,      10121.35,          0.00,          0.00,          0.00,         21.35
6304,6304,          0.00,        371.74,        371.74,        371.74,          0.00,          0.00,         28.26,          0.00
6305,6305,          0.00,    2025979.79,    2025979.79,    2025979.79,          0.00,          0.00,         20.21,          0.00
6306,6306,          0.00,     257640.24,     257640.24,     257640.24,          0.00,          0.00,          0.00,       3140.24
6307,6307,          0.00,      38758.87,      38758.87,      38758.87,          0.00,          0.00,         41.13,          0.00
6308,6308,          0.00,      11450.20,      11450.20,      11450.20,          0.00,          0.00,         49.80,          0.00
6309,6309,          0.00,    2000000.00,    2000000.00,    2000000.00,          0.00,          0.00,          0.00,          0.00
6310,6310,          0.00,     196545.63,     196545.63,     196545.63,          0.00,          0.00,          0.00,         45.63
6311,6311,          0.00,       6641.09,       6641.09,       6641.09,          0.00,          0.00,          0.00,       6641.09
6312,6312,          0.00,        247.98,        247.98,        247.98,          0.00,          0.00,          0.00,        247.98
6313,6313,          0.00,       5562.39,       5562.39,       5562.39,          0.00,          0.00,        137.61,          0.00
6314,6314,        677.60,       2860.00,       3537.60,       3537.60,          0.00,          0.00,          0.00,        160.00
6315,6315,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
6316,6316,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1000.00,          0.00
6317,6317,      12178.50,       5804.73,      17983.23,      17983.23,          0.00,          0.00,       9195.27,          0.00
6318,6318,          0.00,      16153.36,      16153.36,      16153.36,          0.00,          0.00,          0.00,      16153.36
6319,6319,          0.00,      53046.98,      53046.98,      53046.98,          0.00,          0.00,          0.00,         46.98
6320,6320,          0.00,       3679.63,       3679.63,       3679.63,          0.00,          0.00,          0.00,       2679.63
6321,6321,          0.00,        694.10,        694.10,        694.10,          0.00,          0.00,          0.00,        694.10
6322,6322,          0.00,       2478.40,       2478.40,       2478.40,          0.00,          0.00,          0.00,        978.40
6323,6323,       1090.84,      28682.74,      29773.58,      29773.58,          0.00,          0.00,          0.00,       3682.74
6324,6324,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
6325,6325,          0.00,         86.24,         86.24,         86.24,          0.00,          0.00,        913.76,          0.00
6326,6326,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
6327,6327,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
6328,6328,          0.00,        259.11,        259.11,        259.11,          0.00,          0.00,       1840.89,          0.00
6329,6329,          0.00,        140.92,        140.92,        140.92,          0.00,          0.00,        159.08,          0.00
6330,6330,     199747.96,    1232914.37,    1432662.33,    1297033.72,     135628.61,          0.00,      16085.63,          0.00
6331,6331,       1192.41,      11043.26,      12235.67,      10505.30,       1730.37,          0.00,        956.74,          0.00
6332,6332,          0.00,        249.75,        249.75,        249.75,          0.00,          0.00,         50.25,          0.00
6333,6333,          0.00,       1560.96,       1560.96,       1560.96,          0.00,          0.00,          0.00,       1560.96
6334,6334,       1004.55,      17778.78,      18783.33,      18080.47,        702.86,          0.00,          0.00,      17778.78
6335,6335,          0.00,       2926.53,       2926.53,       2926.53,          0.00,          0.00,       3073.47,          0.00
6336,6336,          0.00,       1615.58,       1615.58,       1515.67,         99.91,          0.00,          0.00,         15.58
6337,6337,          0.00,        221.00,        221.00,        221.00,          0.00,          0.00,          0.00,        121.00
6338,6338,          0.00,         96.64,         96.64,         96.64,          0.00,          0.00,          0.00,         96.64
6339,6339,          0.00,         35.90,         35.90,         35.90,          0.00,          0.00,        564.10,          0.00
6340,6340,          0.00,        714.34,        714.34,        714.34,          0.00,          0.00,          0.00,        114.34
6341,6341,        404.40,       2535.16,       2939.56,       2843.53,         96.03,          0.00,          0.00,        535.16
6342,6342,          0.00,       6530.15,       6530.15,       6530.15,          0.00,          0.00,       3469.85,          0.00
6343,6343,          0.00,      42159.30,      42159.30,      42159.30,          0.00,          0.00,          0.00,       2059.30
6344,6344,          0.00,     516483.37,     516483.37,     516483.37,          0.00,          0.00,      13516.63,          0.00
6345,6345,          0.00,      17872.08,      17872.08,      17872.08,          0.00,          0.00,        727.92,          0.00
6346,6346,          0.00,      85118.80,      85118.80,      85118.80,          0.00,          0.00,      33581.20,          0.00
6347,6347,          0.00,       1607.64,       1607.64,       1607.64,          0.00,          0.00,         92.36,          0.00
6348,6348,          0.00,     383414.43,     383414.43,     383414.43,          0.00,          0.00,       6585.57,          0.00
6349,6349,          0.00,       7149.38,       7149.38,       7149.38,          0.00,          0.00,         50.62,          0.00
6350,6350,        657.66,      19723.10,      20380.76,      20380.76,          0.00,          0.00,       6076.90,          0.00
6351,6351,          0.00,       9207.10,       9207.10,       9207.10,          0.00,          0.00,        792.90,          0.00
6352,6352,          0.00,       2105.40,       2105.40,       2105.40,          0.00,          0.00,          0.00,          5.40
6353,6353,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       4000.00,          0.00
6354,6354,          0.00,      40762.57,      40762.57,      40762.57,          0.00,          0.00,       4337.43,          0.00
6355,6355,          0.00,      47107.85,      47107.85,      47107.85,          0.00,          0.00,       2292.15,          0.00
6356,6356,          0.00,     124713.84,     124713.84,     124713.84,          0.00,          0.00,       6686.16,          0.00
6357,6357,          0.00,      24504.25,      24504.25,      24504.25,          0.00,          0.00,       1995.75,          0.00
6358,6358,          0.00,       1249.00,       1249.00,       1249.00,          0.00,          0.00,          0.00,         49.00
6359,6359,      25689.60,      54512.97,      80202.57,      75159.09,       5043.48,          0.00,       8487.03,          0.00
6360,6360,      10130.20,      35293.97,      45424.17,      40670.91,       4753.26,          0.00,       4706.03,          0.00
